RegionName,City,State,Metro,County,County Population 1996,County Population 1997,County Population 1998,County Population 1999,County Population 2000,County Population 2001,County Population 2002,County Population 2003,County Population 2004,County Population 2005,County Population 2006,County Population 2007,County Population 2008,County Population 2009,County Population 2010,County Population 2011,County Population 2012,County Population 2013,Fracking Wells in County 4_1_1996,Fracking Wells in County 5_1_1996,Fracking Wells in County 6_1_1996,Fracking Wells in County 7_1_1996,Fracking Wells in County 8_1_1996,Fracking Wells in County 9_1_1996,Fracking Wells in County 10_1_1996,Fracking Wells in County 11_1_1996,Fracking Wells in County 12_1_1996,Fracking Wells in County 1_1_1997,Fracking Wells in County 2_1_1997,Fracking Wells in County 3_1_1997,Fracking Wells in County 4_1_1997,Fracking Wells in County 5_1_1997,Fracking Wells in County 6_1_1997,Fracking Wells in County 7_1_1997,Fracking Wells in County 8_1_1997,Fracking Wells in County 9_1_1997,Fracking Wells in County 10_1_1997,Fracking Wells in County 11_1_1997,Fracking Wells in County 12_1_1997,Fracking Wells in County 1_1_1998,Fracking Wells in County 2_1_1998,Fracking Wells in County 3_1_1998,Fracking Wells in County 4_1_1998,Fracking Wells in County 5_1_1998,Fracking Wells in County 6_1_1998,Fracking Wells in County 7_1_1998,Fracking Wells in County 8_1_1998,Fracking Wells in County 9_1_1998,Fracking Wells in County 10_1_1998,Fracking Wells in County 11_1_1998,Fracking Wells in County 12_1_1998,Fracking Wells in County 1_1_1999,Fracking Wells in County 2_1_1999,Fracking Wells in County 3_1_1999,Fracking Wells in County 4_1_1999,Fracking Wells in County 5_1_1999,Fracking Wells in County 6_1_1999,Fracking Wells in County 7_1_1999,Fracking Wells in County 8_1_1999,Fracking Wells in County 9_1_1999,Fracking Wells in County 10_1_1999,Fracking Wells in County 11_1_1999,Fracking Wells in County 12_1_1999,Fracking Wells in County 1_1_2000,Fracking Wells in County 2_1_2000,Fracking Wells in County 3_1_2000,Fracking Wells in County 4_1_2000,Fracking Wells in County 5_1_2000,Fracking Wells in County 6_1_2000,Fracking Wells in County 7_1_2000,Fracking Wells in County 8_1_2000,Fracking Wells in County 9_1_2000,Fracking Wells in County 10_1_2000,Fracking Wells in County 11_1_2000,Fracking Wells in County 12_1_2000,Fracking Wells in County 1_1_2001,Fracking Wells in County 2_1_2001,Fracking Wells in County 3_1_2001,Fracking Wells in County 4_1_2001,Fracking Wells in County 5_1_2001,Fracking Wells in County 6_1_2001,Fracking Wells in County 7_1_2001,Fracking Wells in County 8_1_2001,Fracking Wells in County 9_1_2001,Fracking Wells in County 10_1_2001,Fracking Wells in County 11_1_2001,Fracking Wells in County 12_1_2001,Fracking Wells in County 1_1_2002,Fracking Wells in County 2_1_2002,Fracking Wells in County 3_1_2002,Fracking Wells in County 4_1_2002,Fracking Wells in County 5_1_2002,Fracking Wells in County 6_1_2002,Fracking Wells in County 7_1_2002,Fracking Wells in County 8_1_2002,Fracking Wells in County 9_1_2002,Fracking Wells in County 10_1_2002,Fracking Wells in County 11_1_2002,Fracking Wells in County 12_1_2002,Fracking Wells in County 1_1_2003,Fracking Wells in County 2_1_2003,Fracking Wells in County 3_1_2003,Fracking Wells in County 4_1_2003,Fracking Wells in County 5_1_2003,Fracking Wells in County 6_1_2003,Fracking Wells in County 7_1_2003,Fracking Wells in County 8_1_2003,Fracking Wells in County 9_1_2003,Fracking Wells in County 10_1_2003,Fracking Wells in County 11_1_2003,Fracking Wells in County 12_1_2003,Fracking Wells in County 1_1_2004,Fracking Wells in County 2_1_2004,Fracking Wells in County 3_1_2004,Fracking Wells in County 4_1_2004,Fracking Wells in County 5_1_2004,Fracking Wells in County 6_1_2004,Fracking Wells in County 7_1_2004,Fracking Wells in County 8_1_2004,Fracking Wells in County 9_1_2004,Fracking Wells in County 10_1_2004,Fracking Wells in County 11_1_2004,Fracking Wells in County 12_1_2004,Fracking Wells in County 1_1_2005,Fracking Wells in County 2_1_2005,Fracking Wells in County 3_1_2005,Fracking Wells in County 4_1_2005,Fracking Wells in County 5_1_2005,Fracking Wells in County 6_1_2005,Fracking Wells in County 7_1_2005,Fracking Wells in County 8_1_2005,Fracking Wells in County 9_1_2005,Fracking Wells in County 10_1_2005,Fracking Wells in County 11_1_2005,Fracking Wells in County 12_1_2005,Fracking Wells in County 1_1_2006,Fracking Wells in County 2_1_2006,Fracking Wells in County 3_1_2006,Fracking Wells in County 4_1_2006,Fracking Wells in County 5_1_2006,Fracking Wells in County 6_1_2006,Fracking Wells in County 7_1_2006,Fracking Wells in County 8_1_2006,Fracking Wells in County 9_1_2006,Fracking Wells in County 10_1_2006,Fracking Wells in County 11_1_2006,Fracking Wells in County 12_1_2006,Fracking Wells in County 1_1_2007,Fracking Wells in County 2_1_2007,Fracking Wells in County 3_1_2007,Fracking Wells in County 4_1_2007,Fracking Wells in County 5_1_2007,Fracking Wells in County 6_1_2007,Fracking Wells in County 7_1_2007,Fracking Wells in County 8_1_2007,Fracking Wells in County 9_1_2007,Fracking Wells in County 10_1_2007,Fracking Wells in County 11_1_2007,Fracking Wells in County 12_1_2007,Fracking Wells in County 1_1_2008,Fracking Wells in County 2_1_2008,Fracking Wells in County 3_1_2008,Fracking Wells in County 4_1_2008,Fracking Wells in County 5_1_2008,Fracking Wells in County 6_1_2008,Fracking Wells in County 7_1_2008,Fracking Wells in County 8_1_2008,Fracking Wells in County 9_1_2008,Fracking Wells in County 10_1_2008,Fracking Wells in County 11_1_2008,Fracking Wells in County 12_1_2008,Fracking Wells in County 1_1_2009,Fracking Wells in County 2_1_2009,Fracking Wells in County 3_1_2009,Fracking Wells in County 4_1_2009,Fracking Wells in County 5_1_2009,Fracking Wells in County 6_1_2009,Fracking Wells in County 7_1_2009,Fracking Wells in County 8_1_2009,Fracking Wells in County 9_1_2009,Fracking Wells in County 10_1_2009,Fracking Wells in County 11_1_2009,Fracking Wells in County 12_1_2009,Fracking Wells in County 1_1_2010,Fracking Wells in County 2_1_2010,Fracking Wells in County 3_1_2010,Fracking Wells in County 4_1_2010,Fracking Wells in County 5_1_2010,Fracking Wells in County 6_1_2010,Fracking Wells in County 7_1_2010,Fracking Wells in County 8_1_2010,Fracking Wells in County 9_1_2010,Fracking Wells in County 10_1_2010,Fracking Wells in County 11_1_2010,Fracking Wells in County 12_1_2010,Fracking Wells in County 1_1_2011,Fracking Wells in County 2_1_2011,Fracking Wells in County 3_1_2011,Fracking Wells in County 4_1_2011,Fracking Wells in County 5_1_2011,Fracking Wells in County 6_1_2011,Fracking Wells in County 7_1_2011,Fracking Wells in County 8_1_2011,Fracking Wells in County 9_1_2011,Fracking Wells in County 10_1_2011,Fracking Wells in County 11_1_2011,Fracking Wells in County 12_1_2011,Fracking Wells in County 1_1_2012,Fracking Wells in County 2_1_2012,Fracking Wells in County 3_1_2012,Fracking Wells in County 4_1_2012,Fracking Wells in County 5_1_2012,Fracking Wells in County 6_1_2012,Fracking Wells in County 7_1_2012,Fracking Wells in County 8_1_2012,Fracking Wells in County 9_1_2012,Fracking Wells in County 10_1_2012,Fracking Wells in County 11_1_2012,Fracking Wells in County 12_1_2012,Fracking Wells in County 1_1_2013,Fracking Wells in County 2_1_2013,Fracking Wells in County 3_1_2013,Fracking Wells in County 4_1_2013,Fracking Wells in County 5_1_2013,Fracking Wells in County 6_1_2013,Fracking Wells in County 7_1_2013,Fracking Wells in County 8_1_2013,Fracking Wells in County 9_1_2013,Fracking Wells in County 10_1_2013,Fracking Wells in County 11_1_2013,Fracking Wells in County 12_1_2013,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12
44030,Conneaut,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,57500,57000,56100,55600,55200,55000,55400,56000,56200,56000,55900,55800,55800,56300,56900,57300,57700,58200,58300,58100,58200,58700,59500,60200,60300,60300,60300,60300,60300,60700,61400,62000,62400,62700,62900,63200,63600,64000,64400,64800,65200,66000,66600,66900,67000,67000,66700,66400,66500,66700,67000,67400,67600,67200,66900,67200,67800,68200,68500,68800,69100,69400,69800,70200,70300,70400,70500,70200,69700,69300,68800,68100,68000,68400,68900,69200,69700,69900,69700,69500,70100,70800,71300,71700,71900,72000,72400,72700,72800,72800,73400,74100,74400,74900,76100,77400,78200,77800,76600,76100,76100,76000,76000,76000,76300,76400,76600,77300,77800,78000,78300,78700,78600,78300,77900,77500,76900,76500,76300,76300,76200,76100,76200,76400,76500,77000,77800,78300,78600,79000,78700,77500,77000,77400,77300,76900,77100,77300,76700,76000,75300,74800,74300,73800,73300,73300,73400,73200,72800,72500,72800,73500,74100,73800,73100,72700,72800,72900,73300,73600,73800,73600,73000,72500,72100,71900,72300,72600,72300,72200,72500,72800,73300,73700,73800,73600,73200,73000,73000,72900,72400,71500,70600,70000,69100,68500,68200,67600,67000,66500,66000,65700,65800,65800,65800,65600,65500,65600,66300,66800,67300,67700,68100,68600,68800,68700,68800,68700,68400,68200,68300,68600,69100
44004,Ashtabula,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,58100,58300,58700,58800,58700,58700,58700,58900,59300,59700,60000,60400,60200,59800,59600,59800,60000,60300,60500,60700,60900,60800,60700,60900,61300,61700,62300,62600,62400,62100,62300,62900,63700,64400,65000,65700,66200,66500,67000,67500,68100,68600,68800,68900,69200,69400,69500,69700,69700,69500,69300,69200,69000,69100,69500,69800,70000,70400,70500,70400,70400,70700,70900,71000,71300,71500,71400,70800,70100,69800,69600,69100,69100,69900,70800,71300,71800,72100,72400,73200,74300,75000,75400,75800,76100,76000,76000,76100,76200,76300,76400,76300,75900,76000,76800,77900,78900,78700,78100,78400,79200,79800,80500,81200,81600,81700,81900,82400,83000,83300,83200,83000,82600,82100,81500,81000,80800,80900,81100,81300,81300,81100,81300,81400,81400,81600,81900,82100,82400,82700,82300,80800,79800,80200,80600,80500,80300,80100,79900,79900,79500,78700,78100,78000,78000,77700,77400,77200,77000,76400,75500,75100,74700,73700,72800,72400,72100,71900,71800,71400,71100,71100,71100,70900,70500,70700,70900,70700,70400,70400,70500,70600,70800,71100,71200,71300,71400,71300,70900,70500,70200,69700,69200,68200,67400,67100,67000,66500,66200,66000,65800,65900,65800,65400,65100,65000,64900,64900,65100,65100,65100,65300,65900,66600,66900,66800,67200,68100,68600,68500,68300,68500,69000
44003,Andover,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,61200,61700,60900,59700,58400,57200,55900,55600,56300,57100,57500,57400,57100,57000,57400,57900,58400,59100,60300,61100,61100,61200,61500,61600,61900,62500,63200,63600,63900,63800,63800,63700,63600,63900,64400,64900,65300,65400,65400,65400,65600,66100,66700,66900,66900,67100,67600,67600,67200,66800,66800,66800,67000,67400,67600,68000,68800,69200,69100,68800,68500,68500,68800,69400,70000,70000,69300,68200,67500,68100,68600,68200,68200,69000,70300,70900,71100,71200,71500,71800,71900,71300,70900,71300,71500,71400,71400,71400,71300,71600,72000,72500,73100,73700,74900,76700,78000,77400,76500,76600,77000,76900,77300,78100,78100,77200,76100,76100,76900,77900,78100,78500,79000,79400,79600,80100,80400,80300,80100,79400,78200,77300,77200,77000,76500,76200,76400,76500,76600,77200,77400,77100,77900,79500,80100,80000,80200,80600,80000,78900,78700,78600,78300,78000,77600,76300,75000,74000,73700,73800,73800,73900,74600,75900,77400,78100,77700,77900,79300,80400,80400,80300,80500,80500,79800,79700,80300,80800,80800,81300,81500,81600,81800,82000,81900,81800,81500,80500,79600,78700,77800,77300,77200,76600,75500,74500,73900,73200,72400,71700,70400,68700,67800,67300,66600,66300,66600,66800,67200,67900,68800,69200,70300,72100,73300,73500,74300,75400,76100,76600,77400,77900,78000
44041,Geneva,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,71800,71500,70800,69800,69200,68600,67900,67700,68000,68600,69100,69300,69300,69100,69800,71100,72300,73100,73900,74400,74700,75200,75600,75600,75400,76000,76700,77500,77900,78300,78900,79800,80500,81200,81900,82600,83200,83700,84300,84900,85100,85100,85000,84700,84300,84300,84300,84300,84000,83900,84200,84300,84700,85900,86900,87300,87600,87800,88000,88100,87700,87300,87000,87000,87300,87500,87500,87700,87900,87900,87900,87700,88100,89300,90300,90800,91000,90900,90800,91100,91800,92400,92900,93600,94400,95100,95400,95200,94600,94300,94300,94400,94400,94200,94900,96400,97500,96900,96200,96200,97000,97800,98700,99300,99900,100700,101500,102500,103500,104200,105200,106100,106800,107200,107600,107800,107900,108000,108000,107800,107600,107500,107100,106700,106300,106900,107500,107900,108100,108800,108400,106900,106600,107800,108600,108700,109000,108900,108200,107400,106600,105400,104400,103900,103400,102400,101400,101200,101400,100700,99500,99500,99800,98800,97600,97300,96700,96200,96400,96900,96900,97000,97000,96200,95000,95200,96500,96500,95300,94500,94100,93800,93600,93300,93100,93300,93600,93800,93500,93000,92600,92400,92600,92600,92300,92300,92100,91800,91300,90500,89800,89500,89900,90500,90200,89200,88600,88400,88500,88400,88600,89100,89900,91100,92000,92000,91900,92100,91600,91100,91500,92500,93700
44076,Orwell,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,74800,73000,71000,71000,73100,74900,75400,75700,75900,76000,76000,75500,75000,74900,75300,75200,75000,75100,75500,76400,77700,78700,79200,79300,79800,80600,81500,82200,82500,82900,83700,84400,84700,85400,86000,86700,87600,88500,89000,88800,88300,88000,88200,88700,88600,88100,87700,87500,87200,87200,88000,88800,89300,90100,90500,90400,90400,90700,91000,91000,90800,90800,91200,91200,91200,90600,90000,89500,89400,89200,89100,88900,89400,90100,90800,91300,91300,91000,91100,91700,92800,94400,95700,96800,98000,99600,101200,102500,103400,104600,105700,106200,105900,105200,105300,107000,108100,107000,104800,103500,103600,103900,104000,103900,104600,105200,105600,106400,107100,107600,108400,109000,109200,109000,108600,108400,108500,109000,109700,110100,110500,110600,110900,111400,111400,111500,112200,113400,114000,114500,113900,111700,110400,111400,111700,110900,110300,109700,108900,108500,108700,108100,106800,106100,105300,103800,102900,102900,103500,104500,104900,104900,103700,101700,100000,99200,98800,98600,99100,99900,100200,100100,99900,98600,96800,97300,99100,99600,99600,99800,98900,98100,97700,96400,95000,94300,93800,92900,92900,93200,93000,92300,92400,92900,93100,92600,91500,90600,90000,89700,89200,88600,87900,87900,87600,86400,85600,86800,88700,90200,91600,92200,91700,91800,92300,92300,92400,92400,91500,90700,91500,92900,94400
44048,Kingsville,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,76400,76200,74900,74300,74500,74400,73000,72300,73100,74200,74600,74800,74700,74800,75600,76700,77400,77900,78600,78800,78200,78000,78200,78000,77900,78400,78700,79000,78800,78900,79800,81100,81900,82700,83200,83300,83400,84100,84700,84200,82900,82100,82100,82600,83100,83500,83900,84200,84100,83800,83600,84200,85700,87300,88700,89800,90900,92100,92300,92000,91800,92100,92700,93200,93400,93300,93400,92900,91600,90500,89800,88400,87900,89200,90900,91700,91600,91300,91500,92100,93000,93900,95200,97300,98500,99200,99900,99600,99100,99600,99700,99900,100000,98900,98700,100800,102700,102100,100700,100400,101500,102100,102200,102500,103300,103900,104400,104800,104100,102400,101600,101900,102300,102300,102300,101700,101100,101100,101500,101500,101500,101600,101700,102300,102700,102600,102900,103500,103800,104700,104600,103200,104500,108000,109900,110100,110300,110000,109200,108200,107200,105200,103200,101500,99400,97000,94500,92400,91300,90400,89400,88900,90200,92400,93700,93800,94200,95000,96200,97800,99000,100300,100800,100000,98100,97400,97800,98000,97300,97200,98200,99200,99600,99000,98100,97300,96200,94800,93900,93900,93600,93100,92700,92100,90900,90900,91900,92300,91800,91500,91100,90600,90300,90300,89900,89200,88800,89000,90100,92200,93700,93700,93600,93800,93300,92600,92100,91400,90000,88700,88200,88700,89700
44047,Jefferson,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,80500,80900,81100,81100,81400,81800,82000,81700,81300,81100,81200,81200,80500,80000,80700,82300,83100,83500,84100,85000,85600,85900,85700,85900,86300,86800,87300,87600,87400,87300,87900,88700,89200,89700,90500,91200,91700,91700,91400,91100,91400,91800,91600,91100,91300,92200,93600,94900,95300,95300,95700,96000,96400,97200,98000,98100,97900,97500,96900,96000,95300,95500,96200,96500,97200,98200,98800,99000,99200,99200,99000,99100,99800,101100,102000,102200,102000,101900,102100,102900,104100,105500,106300,106400,106200,106700,107700,108300,107900,107100,106400,105700,105200,104500,104900,107000,108700,107600,105600,105200,105800,106300,107100,108200,109400,110500,111600,112100,112300,112500,112600,113100,113900,114000,113400,113600,113900,113500,113100,113000,113400,114300,115500,116300,116600,117300,118300,118700,118800,119100,119000,117600,117300,118400,118500,117100,116000,115100,113900,112700,112200,111800,110600,109300,108100,107200,107200,107900,107900,108000,108300,108800,108600,108600,109100,110100,110400,110400,110100,109800,109500,109700,109600,108600,107400,107400,107700,107200,106500,106800,107200,107500,107700,108400,109100,109900,110200,110100,109900,109900,109800,109300,108500,107400,106400,105500,104800,103800,102900,102200,102000,101700,100900,99800,98700,98300,98500,98600,98400,98500,98700,98100,97600,97800,97700,97300,97500,97900,98100,98100,98400,98400,98600
44085,Roaming Shores,OH,Ashtabula,Ashtabula,102128,102703,102836,102796,102705,102450,102577,102667,102648,102638,102340,102156,101826,101584,101429,101064,100298,99811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,85900,84800,84800,85700,86100,86200,86500,87100,87200,87700,88500,88800,88800,88900,89200,89000,89200,89600,90200,90800,91900,92400,92200,92700,93300,93100,93000,93600,93500,92900,92600,92900,93300,93400,93700,94900,97000,99400,101200,102700,104800,106700,107500,108000,108900,109300,109600,109700,108500,106800,106600,106900,105900,105400,106200,107100,107400,108100,109100,109500,109600,110300,110900,111200,111900,112300,112100,111600,111500,111800,111300,110200,110400,112100,112600,111900,111600,112200,112800,112800,112600,113100,114100,115000,115700,116300,116700,117100,117700,118000,117700,117300,117100,116700,117300,119500,121800,121900,121000,120900,121500,121800,122800,124200,125300,126000,126500,127000,127200,126600,125900,125600,125200,124600,124100,123800,123700,123900,123700,123800,123600,123900,125200,126500,127000,127600,128100,128600,129600,130200,129500,127700,126800,127400,127700,126700,125600,124600,123700,122900,122500,122300,122300,121800,120900,120400,120400,120900,122100,123500,124200,124600,123800,121500,118800,117400,116700,116400,116800,117400,117300,117100,116900,116100,115100,115600,117100,117700,117000,116200,116100,116200,116000,115800,115900,116000,115800,115500,115800,116600,116600,115400,113600,111800,110300,109000,108300,108000,107700,106700,105600,104800,104400,104300,104200,103800,103600,103500,103600,103700,104400,105500,106000,106300,107500,108500,108900,109400,110200,110700,110600,110300,110400
